ID,label
16370,6
16371,3
16372,5
16373,1
16374,8
16375,5
16376,2
16377,0
16378,1
16379,4
16380,4
16381,4
16382,0
16383,7
16384,1
16385,5
16386,2
16387,5
16388,1
16389,3
16390,0
16391,2
16392,1
16393,3
16394,4
16395,3
16396,0
16397,3
16398,7
16399,4
16400,5
16401,7
16402,8
16403,2
16404,4
16405,0
16406,7
16407,5
16408,3
16409,6
16410,2
16411,4
16412,3
16413,4
16414,8
16415,3
16416,8
16417,3
16418,3
16419,2
16420,3
16421,8
16422,4
16423,0
16424,2
16425,4
16426,5
16427,2
16428,3
16429,7
16430,4
16431,5
16432,3
16433,4
16434,3
16435,7
16436,8
16437,8
16438,5
16439,4
16440,3
16441,4
16442,6
16443,0
16444,4
16445,6
16446,5
16447,0
16448,5
16449,3
16450,6
16451,5
16452,1
16453,2
16454,8
16455,7
16456,5
16457,5
16458,5
16459,7
16460,4
16461,7
16462,4
16463,5
16464,7
16465,2
16466,0
16467,8
16468,8
16469,6
16470,2
16471,8
16472,8
16473,2
16474,5
16475,4
16476,2
16477,7
16478,4
16479,7
16480,3
16481,3
16482,3
16483,2
16484,5
16485,6
16486,4
16487,0
16488,8
16489,7
16490,6
16491,6
16492,4
16493,0
16494,0
16495,7
16496,4
16497,5
16498,7
16499,2
16500,5
16501,4
16502,1
16503,3
16504,2
16505,3
16506,4
16507,6
16508,5
16509,0
16510,3
16511,0
16512,5
16513,0
16514,3
16515,7
16516,3
16517,4
16518,4
16519,2
16520,6
16521,6
16522,4
16523,7
16524,8
16525,5
16526,3
16527,5
16528,7
16529,4
16530,6
16531,4
16532,4
16533,5
16534,6
16535,0
16536,4
16537,4
16538,6
16539,0
16540,6
16541,8
16542,2
16543,7
16544,7
16545,5
16546,7
16547,0
16548,4
16549,0
16550,0
16551,0
16552,1
16553,2
16554,8
16555,7
16556,5
16557,4
16558,6
16559,8
16560,7
16561,3
16562,0
16563,2
16564,8
16565,1
16566,4
16567,2
16568,0
16569,6
16570,7
16571,7
16572,2
16573,0
16574,8
16575,3
16576,6
16577,3
16578,0
16579,5
16580,0
16581,8
16582,5
16583,7
16584,8
16585,6
16586,0
16587,1
16588,5
16589,1
16590,1
16591,7
16592,2
16593,7
16594,7
16595,6
16596,5
16597,4
16598,3
16599,3
16600,5
16601,4
16602,1
16603,4
16604,5
16605,0
16606,1
16607,3
16608,0
16609,4
16610,6
16611,4
16612,8
16613,6
16614,7
16615,1
16616,8
16617,8
16618,7
16619,4
16620,0
16621,4
16622,6
16623,4
16624,3
16625,5
16626,7
16627,2
16628,7
16629,6
16630,5
16631,3
16632,5
16633,1
16634,4
16635,5
16636,5
16637,5
16638,5
16639,5
16640,4
16641,4
16642,6
16643,3
16644,4
16645,5
16646,4
16647,5
16648,5
16649,5
16650,1
16651,7
16652,4
16653,1
16654,1
16655,6
16656,3
16657,2
16658,4
16659,8
16660,6
16661,6
16662,1
16663,5
16664,6
16665,3
16666,1
16667,0
16668,4
16669,4
16670,5
16671,7
16672,3
16673,7
16674,5
16675,6
16676,0
16677,7
16678,0
16679,5
16680,1
16681,3
16682,6
16683,1
16684,4
16685,4
16686,5
16687,7
16688,4
16689,1
16690,3
16691,0
16692,5
16693,1
16694,1
16695,4
16696,7
16697,7
16698,4
16699,3
16700,1
16701,4
16702,2
16703,1
16704,8
16705,0
16706,8
16707,5
16708,1
16709,0
16710,6
16711,5
16712,3
16713,0
16714,7
16715,0
16716,4
16717,5
16718,6
16719,5
16720,3
16721,7
16722,5
16723,7
16724,7
16725,7
16726,8
16727,8
16728,5
16729,2
16730,2
16731,0
16732,7
16733,5
16734,1
16735,1
16736,1
16737,3
16738,0
16739,7
16740,5
16741,6
16742,4
16743,8
16744,6
16745,6
16746,3
16747,1
16748,2
16749,6
16750,1
16751,4
16752,6
16753,7
16754,5
16755,0
16756,6
16757,0
16758,3
16759,4
16760,5
16761,6
16762,3
16763,3
16764,8
16765,5
16766,7
16767,4
16768,7
16769,5
16770,6
16771,7
16772,4
16773,5
16774,5
16775,6
16776,1
16777,3
16778,4
16779,6
16780,7
16781,0
16782,7
16783,7
16784,8
16785,4
16786,8
16787,2
16788,5
16789,0
16790,4
16791,5
16792,5
16793,3
16794,4
16795,5
16796,4
16797,2
16798,6
16799,0
16800,1
16801,6
16802,8
16803,8
16804,7
16805,4
16806,6
16807,6
16808,6
16809,8
16810,5
16811,5
16812,7
16813,4
16814,4
16815,8
16816,3
16817,2
16818,5
16819,8
16820,7
16821,6
16822,5
16823,7
16824,4
16825,2
16826,2
16827,7
16828,6
16829,4
16830,3
16831,6
16832,0
16833,5
16834,7
16835,6
16836,0
16837,7
16838,8
16839,3
16840,5
16841,7
16842,4
16843,7
16844,2
16845,4
16846,4
16847,1
16848,0
16849,8
16850,1
16851,8
16852,3
16853,1
16854,1
16855,3
16856,5
16857,1
16858,2
16859,3
16860,3
16861,7
16862,7
16863,7
16864,0
16865,4
16866,0
16867,3
16868,0
16869,6
16870,6
16871,6
16872,2
16873,3
16874,6
16875,1
16876,3
16877,5
16878,0
16879,7
16880,3
16881,0
16882,1
16883,4
16884,0
16885,3
16886,8
16887,2
16888,1
16889,6
16890,1
16891,4
16892,6
16893,2
16894,6
16895,2
16896,4
16897,8
16898,3
16899,0
16900,7
16901,2
16902,2
16903,3
16904,1
16905,8
16906,0
16907,2
16908,4
16909,6
16910,5
16911,5
16912,6
16913,2
16914,3
16915,6
16916,7
16917,7
16918,3
16919,5
16920,4
16921,5
16922,6
16923,6
16924,3
16925,6
16926,2
16927,7
16928,8
16929,5
16930,4
16931,8
16932,6
16933,6
16934,4
16935,0
16936,3
16937,3
16938,2
16939,4
16940,6
16941,1
16942,2
16943,1
16944,1
16945,4
16946,0
16947,6
16948,7
16949,2
16950,0
16951,3
16952,0
16953,7
16954,4
16955,7
16956,7
16957,4
16958,6
16959,6
16960,3
16961,2
16962,3
16963,2
16964,2
16965,3
16966,3
16967,3
16968,1
16969,4
16970,5
16971,3
16972,4
16973,2
16974,5
16975,7
16976,3
16977,3
16978,3
16979,8
16980,1
16981,0
16982,5
16983,4
16984,3
16985,4
16986,3
16987,1
16988,6
16989,6
16990,4
16991,6
16992,8
16993,6
16994,6
16995,2
16996,7
16997,7
16998,7
16999,6
17000,5
17001,7
17002,5
17003,6
17004,3
17005,3
17006,5
17007,3
17008,1
17009,8
17010,6
17011,8
17012,8
17013,6
17014,4
17015,3
17016,5
17017,8
17018,5
17019,2
17020,7
17021,1
17022,4
17023,0
17024,0
17025,1
17026,1
17027,2
17028,8
17029,5
17030,4
17031,2
17032,3
17033,4
17034,6
17035,4
17036,7
17037,2
17038,8
17039,6
17040,0
17041,4
17042,6
17043,4
17044,0
17045,2
17046,3
17047,0
17048,6
17049,0
17050,6
17051,1
17052,6
17053,1
17054,5
17055,1
17056,7
17057,3
17058,5
17059,2
17060,1
17061,3
17062,7
17063,2
17064,0
17065,6
17066,0
17067,6
17068,3
17069,5
17070,6
17071,3
17072,5
17073,0
17074,4
17075,8
17076,6
17077,4
17078,2
17079,1
17080,4
17081,0
17082,8
17083,4
17084,2
17085,2
17086,2
17087,3
17088,1
17089,2
17090,7
17091,3
17092,3
17093,6
17094,6
17095,8
17096,2
17097,7
17098,3
17099,6
17100,4
17101,4
17102,3
17103,5
17104,5
17105,7
17106,4
17107,8
17108,6
17109,0
17110,5
17111,7
17112,5
17113,6
17114,5
17115,1
17116,8
17117,2
17118,3
17119,4
17120,1
17121,0
17122,6
17123,6
17124,4
17125,4
17126,1
17127,3
17128,8
17129,4
17130,0
17131,3
17132,6
17133,2
17134,2
17135,6
17136,1
17137,1
17138,2
17139,2
17140,3
17141,5
17142,3
17143,3
17144,0
17145,6
17146,7
17147,3
17148,4
17149,6
17150,4
17151,1
17152,3
17153,3
17154,4
17155,3
17156,5
17157,8
17158,6
17159,2
17160,5
17161,7
17162,7
17163,4
17164,6
17165,5
17166,2
17167,0
17168,0
17169,6
17170,4
17171,6
17172,0
17173,6
17174,4
17175,7
17176,2
17177,3
17178,7
17179,3
17180,1
17181,4
17182,0
17183,8
17184,0
17185,6
17186,4
17187,8
17188,1
17189,4
17190,5
17191,7
17192,0
17193,5
17194,8
17195,1
17196,7
17197,2
17198,7
17199,5
17200,7
17201,0
17202,2
17203,1
17204,2
17205,0
17206,5
17207,0
17208,8
17209,0
17210,4
17211,5
17212,3
17213,0
17214,1
17215,4
17216,4
17217,2
17218,1
17219,3
17220,6
17221,0
17222,3
17223,0
17224,6
17225,8
17226,4
17227,4
17228,4
17229,5
17230,3
17231,2
17232,3
17233,6
17234,3
17235,6
17236,7
17237,3
17238,3
17239,3
17240,1
17241,7
17242,7
17243,3
17244,4
17245,8
17246,6
17247,3
17248,4
17249,4
17250,2
17251,7
17252,6
17253,3
17254,2
17255,3
17256,5
17257,5
17258,3
17259,5
17260,3
17261,7
17262,4
17263,4
17264,5
17265,5
17266,6
17267,6
17268,5
17269,5
17270,1
17271,8
17272,0
17273,0
17274,3
17275,6
17276,3
17277,6
17278,6
17279,0
17280,2
17281,6
17282,0
17283,6
17284,2
17285,2
17286,1
17287,6
17288,2
17289,7
17290,3
17291,2
17292,6
17293,0
17294,3
17295,4
17296,3
17297,4
17298,0
17299,6
17300,7
17301,2
17302,3
17303,6
17304,6
17305,7
17306,5
17307,2
17308,4
17309,3
17310,5
17311,6
17312,6
17313,8
17314,5
17315,6
17316,4
17317,8
17318,4
17319,6
17320,5
17321,2
17322,2
17323,5
17324,6
17325,8
17326,5
17327,3
17328,2
17329,3
17330,5
17331,8
17332,1
17333,2
17334,2
17335,3
17336,0
17337,0
17338,4
17339,4
17340,3
17341,6
17342,0
17343,4
17344,5
17345,7
17346,7
17347,4
17348,5
17349,6
17350,0
17351,3
17352,7
17353,4
17354,5
17355,2
17356,3
17357,7
17358,0
17359,4
17360,5
17361,7
17362,7
17363,8
17364,4
17365,2
17366,7
17367,8
17368,4
17369,0
17370,0
17371,4
17372,5
17373,3
17374,5
17375,6
17376,5
17377,4
17378,1
17379,3
17380,6
17381,1
17382,1
17383,0
17384,7
17385,7
17386,1
17387,5
17388,5
17389,4
17390,2
17391,7
17392,4
17393,2
17394,6
17395,8
17396,8
17397,7
17398,0
17399,1
17400,1
17401,7
17402,1
17403,3
17404,5
17405,2
17406,5
17407,7
17408,5
17409,4
17410,4
17411,6
17412,0
17413,1
17414,3
17415,0
17416,0
17417,6
17418,3
17419,0
17420,8
17421,6
17422,1
17423,3
17424,8
17425,8
17426,6
17427,8
17428,3
17429,7
17430,6
17431,7
17432,4
17433,0
17434,1
17435,2
17436,8
17437,5
17438,5
17439,4
17440,4
17441,5
17442,5
17443,3
17444,5
17445,4
17446,4
17447,4
17448,0
17449,3
17450,5
17451,4
17452,1
17453,0
17454,7
17455,3
17456,7
17457,1
17458,7
17459,7
17460,5
17461,2
17462,4
17463,6
17464,7
17465,3
17466,4
17467,7
17468,4
17469,0
17470,3
17471,2
17472,5
17473,7
17474,3
17475,3
17476,6
17477,5
17478,2
17479,3
17480,7
17481,3
17482,3
17483,5
17484,2
17485,1
17486,3
17487,1
17488,5
17489,1
17490,5
17491,2
17492,3
17493,1
17494,5
17495,2
17496,0
17497,3
17498,8
17499,1
17500,3
17501,1
17502,7
17503,4
17504,7
17505,6
17506,5
17507,6
17508,2
17509,2
17510,1
17511,6
17512,1
17513,2
17514,4
17515,1
17516,4
17517,6
17518,0
17519,5
17520,2
17521,4
17522,6
17523,4
17524,6
17525,5
17526,5
17527,0
17528,6
17529,0
17530,4
17531,3
17532,6
17533,3
17534,7
17535,2
17536,5
17537,0
17538,7
17539,4
17540,4
17541,6
17542,4
17543,5
17544,5
17545,3
17546,4
17547,4
17548,7
17549,0
17550,4
17551,6
17552,4
17553,3
17554,4
17555,0
17556,2
17557,5
17558,3
17559,8
17560,4
17561,4
17562,6
17563,5
17564,2
17565,1
17566,5
17567,5
17568,2
17569,2
17570,0
17571,2
17572,3
17573,7
17574,4
17575,1
17576,8
17577,7
17578,6
17579,1
17580,1
17581,2
17582,1
17583,2
17584,2
17585,6
17586,6
17587,7
17588,4
17589,7
17590,5
17591,4
17592,3
17593,8
17594,6
17595,7
17596,3
17597,8
17598,3
17599,0
17600,8
17601,4
17602,3
17603,4
17604,7
17605,5
17606,5
17607,8
17608,4
17609,7
17610,6
17611,8
17612,2
17613,7
17614,4
17615,3
17616,7
17617,4
17618,5
17619,6
17620,4
17621,2
17622,4
17623,6
17624,6
17625,8
17626,2
17627,0
17628,7
17629,3
17630,2
17631,3
17632,5
17633,2
17634,4
17635,6
17636,0
17637,7
17638,2
17639,6
17640,5
17641,4
17642,6
17643,3
17644,2
17645,8
17646,1
17647,4
17648,3
17649,2
17650,3
17651,8
17652,5
17653,6
17654,5
17655,5
17656,0
17657,0
17658,4
17659,1
17660,6
17661,0
17662,2
17663,6
17664,5
17665,3
17666,3
17667,4
17668,4
17669,0
17670,1
17671,6
17672,4
17673,7
17674,1
17675,1
17676,6
17677,3
17678,7
17679,5
17680,4
17681,5
17682,6
17683,5
17684,5
17685,5
17686,0
17687,6
17688,2
17689,4
17690,4
17691,2
17692,2
17693,2
17694,7
17695,1
17696,4
17697,2
17698,7
17699,7
17700,6
17701,7
17702,3
17703,3
17704,4
17705,4
17706,5
17707,2
17708,6
17709,4
17710,0
17711,1
17712,4
17713,4
17714,3
17715,1
17716,7
17717,6
17718,0
17719,4
17720,2
17721,0
17722,0
17723,0
17724,4
17725,8
17726,1
17727,8
17728,7
17729,8
17730,6
17731,8
17732,5
17733,6
17734,8
17735,3
17736,4
17737,3
17738,5
17739,5
17740,5
17741,7
17742,2
17743,0
17744,5
17745,3
17746,4
17747,3
17748,7
17749,7
17750,0
17751,2
17752,6
17753,1
17754,3
17755,5
17756,8
17757,7
17758,4
17759,8
17760,3
17761,6
17762,1
17763,5
17764,6
17765,6
17766,3
17767,0
17768,3
17769,1
17770,3
17771,6
17772,1
17773,1
17774,3
17775,8
17776,7
17777,5
17778,7
17779,5
17780,4
17781,1
17782,0
17783,3
17784,1
17785,7
17786,2
17787,7
17788,6
17789,3
17790,3
17791,6
17792,7
17793,4
17794,6
17795,1
17796,6
17797,1
17798,7
17799,4
17800,0
17801,5
17802,1
17803,0
17804,6
17805,4
17806,2
17807,8
17808,6
17809,6
17810,2
17811,7
17812,5
17813,3
17814,6
17815,3
17816,4
17817,0
17818,4
17819,0
17820,4
17821,7
17822,5
17823,4
17824,4
17825,4
17826,6
17827,5
17828,7
17829,2
17830,7
17831,3
17832,6
17833,8
17834,4
17835,5
17836,0
17837,0
17838,7
17839,1
17840,4
17841,3
17842,7
17843,6
17844,6
17845,7
17846,5
17847,3
17848,6
17849,1
17850,0
17851,2
17852,3
17853,1
17854,4
17855,8
17856,4
17857,7
17858,4
17859,2
17860,5
17861,3
17862,1
17863,4
17864,0
17865,3
17866,8
17867,7
17868,6
17869,5
17870,1
17871,6
17872,4
17873,3
17874,5
17875,8
17876,6
17877,0
17878,0
17879,5
17880,3
17881,3
17882,7
17883,0
17884,7
17885,4
17886,4
17887,1
17888,8
17889,6
17890,2
17891,3
17892,5
17893,8
17894,6
17895,5
17896,8
17897,6
17898,1
17899,4
17900,7
17901,0
17902,7
17903,5
17904,4
17905,3
17906,3
17907,7
17908,6
17909,6
17910,1
17911,8
17912,6
17913,1
17914,3
17915,2
17916,1
17917,3
17918,0
17919,6
17920,0
17921,2
17922,8
17923,8
17924,7
17925,6
17926,7
17927,5
17928,7
17929,4
17930,4
17931,2
17932,0
17933,2
17934,7
17935,2
17936,6
17937,6
17938,7
17939,8
17940,3
17941,3
17942,6
17943,3
17944,1
17945,7
17946,3
17947,8
17948,7
17949,4
17950,2
17951,5
17952,6
17953,1
17954,7
17955,4
17956,5
17957,2
17958,3
17959,8
17960,2
17961,4
17962,7
17963,4
17964,3
17965,5
17966,4
17967,1
17968,6
17969,3
17970,4
17971,7
17972,5
17973,0
17974,6
17975,7
17976,2
17977,0
17978,4
17979,3
17980,6
17981,0
17982,1
17983,3
17984,2
17985,1
17986,0
17987,1
17988,0
17989,0
17990,4
17991,3
17992,6
17993,4
17994,8
17995,7
17996,2
17997,5
17998,4
17999,8
18000,1
18001,2
18002,5
18003,8
18004,4
18005,8
18006,8
18007,6
18008,2
18009,1
18010,6
18011,5
18012,5
18013,5
18014,0
18015,3
18016,4
18017,1
18018,8
18019,1
18020,6
18021,7
18022,3
18023,8
18024,8
18025,6
18026,5
18027,5
18028,4
18029,5
18030,6
18031,6
18032,3
18033,1
18034,7
18035,8
18036,3
18037,4
18038,0
18039,6
18040,1
18041,7
18042,4
18043,1
18044,4
18045,3
18046,7
18047,8
18048,0
18049,5
18050,1
18051,8
18052,8
18053,7
18054,4
18055,3
18056,0
18057,8
18058,8
18059,7
18060,0
18061,5
18062,8
18063,4
18064,4
18065,7
18066,7
18067,6
18068,2
18069,6
18070,3
18071,4
18072,8
18073,2
18074,6
18075,0
18076,0
18077,4
18078,3
18079,4
18080,2
18081,5
18082,6
18083,6
18084,4
18085,2
18086,7
18087,6
18088,3
18089,3
18090,8
18091,0
18092,8
18093,4
18094,4
18095,2
18096,7
18097,0
18098,6
18099,4
18100,3
18101,8
18102,7
18103,4
18104,0
18105,7
18106,7
18107,0
18108,8
18109,0
18110,2
18111,1
18112,8
18113,7
18114,0
18115,8
18116,1
18117,3
18118,0
18119,0
18120,5
18121,4
18122,8
18123,3
18124,2
18125,7
18126,5
18127,0
18128,7
18129,7
18130,3
18131,7
18132,4
18133,6
18134,6
18135,3
18136,2
18137,4
18138,6
18139,4
18140,5
18141,7
18142,6
18143,7
18144,1
18145,6
18146,3
18147,7
18148,6
18149,8
18150,3
18151,5
18152,1
18153,0
18154,4
18155,5
18156,8
18157,2
18158,6
18159,6
18160,2
18161,0
18162,6
18163,4
18164,3
18165,1
18166,0
18167,6
18168,0
18169,7
18170,4
18171,2
18172,6
18173,2
18174,7
18175,6
18176,2
18177,7
18178,8
18179,4
18180,3
18181,5
18182,0
18183,6
18184,6
18185,3
18186,6
18187,4
18188,2
18189,1
18190,0
18191,7
18192,3
18193,0
18194,8
18195,2
18196,7
18197,6
18198,2
18199,2
18200,5
18201,4
18202,7
18203,0
18204,6
18205,6
18206,0
18207,5
18208,3
18209,2
18210,0
18211,7
18212,4
18213,5
18214,8
18215,7
18216,1
18217,7
18218,1
18219,4
18220,7
18221,6
18222,6
18223,3
18224,7
18225,3
18226,7
18227,3
18228,6
18229,2
18230,4
18231,3
18232,5
18233,6
18234,3
18235,7
18236,1
18237,0
18238,8
18239,3
18240,2
18241,7
18242,6
18243,0
18244,3
18245,0
18246,7
18247,7
18248,1
18249,4
18250,5
18251,0
18252,2
18253,0
18254,3
18255,3
18256,7
18257,5
18258,8
18259,5
18260,2
18261,1
18262,4
18263,2
18264,2
18265,6
18266,6
18267,2
18268,3
18269,2
18270,8
18271,8
18272,5
18273,6
18274,7
18275,5
18276,6
18277,5
18278,8
18279,0
18280,1
18281,0
18282,6
18283,1
18284,0
18285,4
18286,3
18287,4
18288,1
18289,6
18290,7
18291,6
18292,4
18293,3
18294,8
18295,4
18296,0
18297,1
18298,1
18299,4
18300,3
18301,0
18302,3
18303,6
18304,1
18305,5
18306,2
18307,2
18308,6
18309,6
18310,0
18311,6
18312,4
18313,3
18314,7
18315,5
18316,4
18317,7
18318,4
18319,4
18320,2
18321,3
18322,8
18323,4
18324,6
18325,2
18326,3
18327,1
18328,7
18329,4
18330,2
18331,0
18332,8
18333,6
18334,6
18335,4
18336,5
18337,3
18338,6
18339,8
18340,7
18341,0
18342,2
18343,3
18344,8
18345,4
18346,3
18347,0
18348,1
18349,2
18350,1
18351,4
18352,6
18353,7
18354,3
18355,4
18356,6
18357,0
18358,5
18359,6
18360,4
18361,7
18362,0
18363,4
18364,2
18365,5
18366,4
18367,4
18368,6
18369,3
18370,1
18371,5
18372,4
18373,7
18374,4
18375,2
18376,3
18377,8
18378,2
18379,0
18380,6
18381,7
18382,4
18383,3
18384,6
18385,3
18386,7
18387,8
18388,3
18389,2
18390,3
18391,6
18392,4
18393,5
18394,4
18395,4
18396,3
18397,2
18398,5
18399,0
18400,7
18401,3
18402,6
18403,6
18404,3
18405,2
18406,2
18407,7
18408,7
18409,4
18410,2
18411,0
18412,1
18413,6
18414,1
18415,6
18416,1
18417,6
18418,3
18419,3
18420,5
18421,6
18422,7
18423,4
18424,7
18425,5
18426,0
18427,7
18428,8
18429,4
18430,8
18431,3
18432,4
18433,8
18434,1
18435,0
18436,2
18437,1
18438,4
18439,6
18440,4
18441,3
18442,8
18443,4
18444,4
18445,6
18446,7
18447,6
18448,3
18449,4
18450,5
18451,8
18452,4
18453,2
18454,6
18455,0
18456,1
18457,3
18458,6
18459,2
18460,7
18461,2
18462,7
18463,0
18464,8
18465,7
18466,4
18467,1
18468,3
18469,3
18470,0
18471,0
18472,1
18473,0
18474,8
18475,4
18476,7
18477,6
18478,6
18479,5
18480,4
18481,3
18482,4
18483,4
18484,8
18485,4
18486,6
18487,3
18488,7
18489,7
18490,5
18491,4
18492,3
18493,1
18494,2
18495,3
18496,4
18497,2
18498,0
18499,1
18500,1
18501,3
18502,5
18503,2
18504,4
18505,7
18506,1
18507,3
18508,4
18509,3
18510,3
18511,5
18512,3
18513,7
18514,6
18515,8
18516,2
18517,6
18518,0
18519,5
18520,7
18521,1
18522,1
18523,1
18524,1
18525,5
18526,4
18527,6
18528,5
18529,0
18530,4
18531,6
18532,5
18533,6
18534,3
18535,3
18536,1
18537,3
18538,2
18539,8
18540,3
18541,2
18542,4
18543,6
18544,0
18545,8
18546,0
18547,6
18548,7
18549,8
18550,0
18551,0
18552,4
18553,6
18554,4
18555,4
18556,6
18557,5
18558,7
18559,7
18560,2
18561,6
18562,8
18563,5
18564,7
18565,7
18566,1
18567,5
18568,7
18569,4
18570,2
18571,4
18572,2
18573,7
18574,7
18575,7
18576,4
18577,4
18578,5
18579,8
18580,5
18581,6
18582,7
18583,2
18584,4
18585,0
18586,6
18587,6
18588,5
18589,2
18590,8
18591,6
18592,2
18593,3
18594,6
18595,4
18596,4
18597,7
18598,1
18599,5
18600,1
18601,4
18602,1
18603,6
18604,4
18605,7
18606,3
18607,5
18608,6
18609,3
18610,0
18611,1
18612,2
18613,5
18614,4
18615,7
18616,4
18617,6
18618,3
18619,0
18620,7
18621,3
18622,3
18623,5
18624,3
18625,6
18626,3
18627,4
18628,4
18629,2
18630,3
18631,3
18632,2
18633,5
18634,5
18635,8
18636,5
18637,3
18638,4
18639,4
18640,6
18641,0
18642,3
18643,3
18644,3
18645,6
18646,5
18647,6
18648,0
18649,3
18650,5
18651,4
18652,7
18653,1
18654,1
18655,5
18656,5
18657,7
18658,3
18659,6
18660,6
18661,4
18662,5
18663,1
18664,2
18665,4
18666,7
18667,3
18668,5
18669,3
18670,1
18671,4
18672,1
18673,1
18674,2
18675,3
18676,2
18677,6
18678,6
18679,5
18680,1
18681,1
18682,1
18683,7
18684,5
18685,4
18686,3
18687,0
18688,7
18689,6
18690,7
18691,8
18692,7
18693,7
18694,4
18695,0
18696,6
18697,8
18698,6
18699,4
18700,2
18701,5
18702,6
18703,0
18704,4
18705,6
18706,6
18707,7
18708,4
18709,6
18710,7
18711,1
18712,0
18713,3
18714,3
18715,1
18716,7
18717,1
18718,7
18719,4
18720,1
18721,4
18722,7
18723,4
18724,4
18725,0
18726,8
18727,2
18728,4
18729,0
18730,6
18731,2
18732,6
18733,4
18734,4
18735,7
18736,1
18737,5
18738,5
18739,8
18740,3
18741,1
18742,7
18743,4
18744,2
18745,7
18746,6
18747,2
18748,1
18749,6
18750,7
18751,2
18752,4
18753,4
18754,3
18755,6
18756,5
18757,2
18758,0
18759,7
18760,2
18761,4
18762,0
18763,8
18764,1
18765,4
18766,6
18767,7
18768,6
18769,0
18770,3
18771,3
18772,0
18773,6
18774,0
18775,1
18776,5
18777,7
18778,5
18779,6
18780,1
18781,4
18782,6
18783,4
18784,3
18785,6
18786,2
18787,1
18788,4
18789,7
18790,0
18791,2
18792,4
18793,3
18794,3
18795,7
18796,6
18797,3
18798,4
18799,2
18800,0
18801,2
18802,6
18803,6
18804,3
18805,1
18806,0
18807,6
18808,3
18809,4
18810,3
18811,1
18812,6
18813,7
18814,3
18815,6
18816,5
18817,3
18818,7
18819,6
18820,2
18821,3
18822,3
18823,4
18824,7
18825,6
18826,6
18827,4
18828,4
18829,4
18830,7
18831,1
18832,0
18833,4
18834,4
18835,8
18836,8
18837,0
18838,7
18839,5
18840,2
18841,6
18842,2
18843,3
18844,3
18845,6
18846,5
18847,2
18848,6
18849,0
18850,8
18851,8
18852,2
18853,3
18854,1
18855,7
18856,8
18857,1
18858,6
18859,4
18860,5
18861,3
18862,5
18863,3
18864,7
18865,5
18866,7
18867,0
18868,6
18869,6
18870,2
18871,0
18872,7
18873,4
18874,5
18875,7
18876,0
18877,6
18878,0
18879,1
18880,1
18881,5
18882,5
18883,3
18884,4
18885,1
18886,2
18887,5
18888,7
18889,6
18890,1
18891,5
18892,3
18893,8
18894,6
18895,6
18896,3
18897,4
18898,4
18899,2
18900,7
18901,0
18902,4
18903,0
18904,4
18905,3
18906,5
18907,4
18908,3
18909,7
18910,5
18911,3
18912,8
18913,0
18914,6
18915,1
18916,3
18917,3
18918,8
18919,2
18920,7
18921,8
18922,4
18923,5
18924,4
18925,4
18926,6
18927,3
18928,4
18929,3
18930,5
18931,3
18932,1
18933,0
18934,1
18935,7
18936,2
18937,4
18938,2
18939,7
18940,4
18941,4
18942,5
18943,5
18944,0
18945,4
18946,4
18947,5
18948,4
18949,3
18950,1
18951,8
18952,4
18953,6
18954,4
18955,2
18956,4
18957,0
18958,4
18959,8
18960,2
18961,1
18962,2
18963,4
18964,4
18965,4
18966,1
18967,1
18968,3
18969,3
18970,4
18971,6
18972,3
18973,3
18974,5
18975,2
18976,7
18977,3
18978,8
18979,0
18980,8
18981,2
18982,2
18983,6
18984,2
18985,8
18986,4
18987,0
18988,2
18989,4
18990,7
18991,4
18992,4
18993,1
18994,0
18995,5
18996,8
18997,0
18998,4
18999,7
19000,4
19001,4
19002,4
19003,0
19004,4
19005,7
19006,5
19007,3
19008,6
19009,6
19010,5
19011,7
19012,5
19013,5
19014,2
19015,5
19016,8
19017,0
19018,8
19019,5
19020,3
19021,7
19022,0
19023,3
19024,6
19025,5
19026,4
19027,2
19028,2
19029,2
19030,5
19031,1
19032,3
19033,7
19034,6
19035,7
19036,1
19037,5
19038,3
19039,8
19040,6
19041,2
19042,3
19043,1
19044,7
19045,3
19046,8
19047,7
19048,4
19049,4
19050,5
19051,3
19052,5
19053,7
19054,1
19055,6
19056,8
19057,5
19058,2
19059,0
19060,5
19061,1
19062,1
19063,3
19064,4
19065,3
19066,3
19067,6
19068,1
19069,2
19070,5
19071,5
19072,4
19073,1
19074,7
19075,0
19076,6
19077,3
19078,7
19079,2
19080,4
19081,5
19082,3
19083,4
19084,2
19085,7
19086,6
19087,1
19088,7
19089,5
19090,8
19091,8
19092,5
19093,7
19094,3
19095,1
19096,3
19097,1
19098,6
19099,7
19100,6
19101,7
19102,4
19103,0
19104,6
19105,1
19106,4
19107,3
19108,6
19109,0
19110,4
19111,3
19112,1
19113,7
19114,6
19115,3
19116,5
19117,7
19118,0
19119,2
19120,7
19121,4
19122,5
19123,5
19124,1
19125,3
19126,0
19127,4
19128,0
19129,2
19130,1
19131,3
19132,4
19133,7
19134,2
19135,0
19136,3
19137,0
19138,4
19139,5
19140,6
19141,4
19142,0
19143,0
19144,1
19145,6
19146,5
19147,0
19148,1
19149,4
19150,4
19151,5
19152,0
19153,5
19154,7
19155,0
19156,5
19157,8
19158,5
19159,8
19160,8
19161,2
19162,3
19163,6
19164,3
19165,0
19166,0
19167,7
19168,5
